scope,group,roll_profile,build_count,metric,n,min,p10,p25,median,p75,p90,max,mean,sample_sd,mad
archetype,Sharpshooter,upper_quartile_proxy,6,poison,6,0,0,0,0,0,3762,7524,1254,3071.6601,0
archetype,Sharpshooter,upper_quartile_proxy,6,main_attack_range_pct,6,-9,-4.5,0,0,0,0,0,-1.5,3.6742,0
archetype,Sharpshooter,upper_quartile_proxy,6,main_attack_range_blocks,6,10.01,10.505,11,11,11,11,11,10.835,0.4042,0
archetype,Sharpshooter,upper_quartile_proxy,6,main_attack_dps,6,1397.4022,1629.9415,2124.2901,3445.0846,5101.5691,6560.7124,7646.1497,3878.5795,2362.7944,1806.3972
archetype,Sharpshooter,upper_quartile_proxy,6,spell_display_avg_max,6,23787.0171,25020.3213,27428.5906,31948.7184,34681.3485,38527.0238,41793.5666,31832.0212,6462.7475,4503.4277
archetype,Sharpshooter,upper_quartile_proxy,6,spell_display_avg_sum,6,62352.7025,64549.0897,70179.0759,83784.8566,88615.2371,90227.788,91331.8731,79520.5781,12230.1254,6442.9314
archetype,Sharpshooter,upper_quartile_proxy,6,heal_pct,6,-51,-25.5,0,0,0,0,0,-8.5,20.8207,0
archetype,Sharpshooter,upper_quartile_proxy,6,skill_points_assigned,6,148,162,177.5,187,192.75,194,195,181,17.7539,7
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,total_hp,6,13142,13749,14750.75,15972.5,17791.25,21154,23923,16958.5,3842.5264,2014.5
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,ehp,6,12315.3846,13615.9356,16347.0468,25057.009,34833.5771,45722.7494,54825.8262,28131.898,15920.8645,10851.593
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,ehp_no_agi,6,11529.2434,11922.314,12843.353,15263.6022,21628.3257,38245.846,53020.5731,21810.5874,15873.3138,3341.2881
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,hpr,6,-291.6,-259.8,-211.1475,-80.295,241.875,855.09,1387.68,171.665,634.9256,179.505
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,ehpr,6,-419.2152,-369.541,-283.7463,-87.6923,542.4848,1951.7728,3180.2325,498.1798,1375.2656,281.8488
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,ls,6,-69,-34.5,0,110.5,417.5,588,693,221.3333,307.6392,145
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,effective_ls,6,-53.0769,-26.5384,0,226.0641,484.7813,745.9743,996.2829,315.1667,412.1944,247.8329
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,mr,6,-9,6,22.25,32,40.25,44,47,27.3333,20.2452,10
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,total_mr,6,16,31,47.25,57,65.25,69,72,52.3333,20.2452,10
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,ms,6,-10,-5,0,12,30,41.5,51,16.1667,23.3788,16
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,mana_per_hit,6,-1.626,-0.813,0,1.9512,16.6619,27.1242,33.3333,9.4208,14.3799,2.7642
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,total_mana,6,143,146,151.75,188,217.5,219.5,221,184.5,37.4953,31.5
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,walk_speed,6,-33,-25,-16.75,-8,0,12,24,-7,19.5755,8.5
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,attack_tier,6,-15,-11,-6.25,-3,-1.25,-0.5,0,-4.8333,5.5648,2.5
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,attacks_per_second,6,0.51,0.51,0.51,0.51,1.665,2.05,2.05,1.0233,0.7953,0
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,poison,6,0,0,0,0,0,3762,7524,1254,3071.6601,0
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,main_attack_range_pct,6,-9,-4.5,0,0,0,0,0,-1.5,3.6742,0
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,main_attack_range_blocks,6,10.01,10.505,11,11,11,11,11,10.835,0.4042,0
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,main_attack_dps,6,1397.4022,1629.9415,2124.2901,3445.0846,5101.5691,6560.7124,7646.1497,3878.5795,2362.7944,1806.3972
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,spell_display_avg_max,6,23787.0171,25020.3213,27428.5906,31948.7184,34681.3485,38527.0238,41793.5666,31832.0212,6462.7475,4503.4277
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,spell_display_avg_sum,6,62352.7025,64549.0897,70179.0759,83784.8566,88615.2371,90227.788,91331.8731,79520.5781,12230.1254,6442.9314
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,heal_pct,6,-51,-25.5,0,0,0,0,0,-8.5,20.8207,0
archetype_class,Sharpshooter:archer,upper_quartile_proxy,6,skill_points_assigned,6,148,162,177.5,187,192.75,194,195,181,17.7539,7
class,archer,solver_default,11,total_hp,11,12510,13236,14115.5,15785,17197.5,18948,24398,16207,3362.323,2055
class,archer,solver_default,11,ehp,11,9623.0769,12142.3077,13615.9356,21884.352,35418.9013,41060.4838,55914.4132,26293.419,14589.3389,9742.0443
class,archer,solver_default,11,ehp_no_agi,11,9623.0769,10561.5385,11894,14427.2581,22183.8501,41060.4838,54073.3161,20584.7147,14305.1167,3865.7196
class,archer,solver_default,11,hpr,11,-271.2,-226.8,-188.8,0,318.905,921.04,1604.3,209.4727,578.5499,226.8
class,archer,solver_default,11,ehpr,11,-389.8874,-174.4615,-145.2307,0,615.0779,1995.9018,3676.674,552.8259,1234.0557,174.4615
class,archer,solver_default,11,ls,11,-434,0,6,242,644,907,1049,322.6364,458.3903,242
class,archer,solver_default,11,effective_ls,11,-640.0572,0,6.1539,495.188,752.3077,1091.167,1168.8495,381.8945,551.4329,482.8803
class,archer,solver_default,11,mr,11,-14,-7,-3,24,39.5,49,59,19.8182,25.7908,24
class,archer,solver_default,11,total_mr,11,11,18,22,49,64.5,74,84,44.8182,25.7908,24
class,archer,solver_default,11,ms,11,-14,-8,0,26,35.5,63,86,24.8182,30.5477,26
class,archer,solver_default,11,mana_per_hit,11,-9.1503,-1.3008,0,2.4806,18.9543,41.1765,56.2092,12.2016,20.3487,3.7814
class,archer,solver_default,11,total_mana,11,91,100,134.5,152,233.5,241,328,177.3636,72.3164,52
class,archer,solver_default,11,walk_speed,11,-29,-24,-14,0,3.5,25,231,15.6364,72.9812,12
class,archer,solver_default,11,attack_tier,11,-67,-15,-9.5,-3,-0.5,0,2,-9.9091,19.6492,3
class,archer,solver_default,11,attacks_per_second,11,0.51,0.51,0.51,0.51,2.05,4.3,4.3,1.4791,1.5212,0
class,archer,solver_default,11,poison,11,0,0,0,0,0,8240,8500,1521.8182,3386.3308,0
class,archer,solver_default,11,main_attack_range_pct,11,-39,-19,-6,0,0,0,31,-3.5455,16.6695,0
class,archer,solver_default,11,main_attack_range_blocks,11,3.66,5.58,6.93,10.45,11,11,11,8.86,2.6908,0.55
class,archer,solver_default,11,main_attack_dps,11,1538.5767,1937.6531,3569.1197,5773.671,10184.8664,14176.5328,15067.2971,7134.9238,4762.784,3575.2164
class,archer,solver_default,11,spell_display_avg_max,11,24610.3606,27432.5829,31704.0398,36617.1781,110411.8892,158342.7536,231144.9944,76515.5052,68252.6151,9184.5952
class,archer,solver_default,11,spell_display_avg_sum,11,58325.9616,64510.7203,76722.8227,94318.6296,165108.5656,251027.8783,337835.661,134288.6849,89223.7714,29807.9093
class,archer,solver_default,11,heal_pct,11,-47,-6,0,0,0,0,0,-4.8182,14.1054,0
class,archer,solver_default,11,skill_points_assigned,11,148,158,173,182,192.5,195,196,179.3636,15.5645,11
family,family_unclassified,solver_default,36,total_hp,36,7635,11007.5,13209.75,14305.5,16491.25,20735,24398,15150.25,3972.099,1504.5
family,family_unclassified,solver_default,36,ehp,36,10352.2931,12905.1923,17216.6039,25411.4255,37270.1949,55777.867,64052.8648,29657.9457,15207.4941,10385.1304
family,family_unclassified,solver_default,36,ehp_no_agi,36,7665.7176,11649.9295,13965.7428,17422.5159,24514.4914,54857.3185,64052.8648,23692.5245,15995.3061,4802.8161
family,family_unclassified,solver_default,36,hpr,36,-645.16,-334.48,-224.72,0,309.175,619.12,1604.3,92.5586,436.9316,266.06
family,family_unclassified,solver_default,36,ehpr,36,-1793.9807,-573.0841,-216.5563,0,610.0523,1220.4082,3676.674,231.2584,968.4788,387.9837
family,family_unclassified,solver_default,36,ls,36,-711,-207,0,220.5,542.75,944,1567,286,492.1505,253
family,family_unclassified,solver_default,36,effective_ls,36,-1206.8424,-484.2649,0,424.9661,1044.1617,1782.0872,3292.32,565.7281,970.4391,424.9661
family,family_unclassified,solver_default,36,mr,36,-15,-5,1.5,23,40.25,45.5,59,21.5,20.1587,18
family,family_unclassified,solver_default,36,total_mr,36,10,20,26.5,48,65.25,70.5,84,46.5,20.1587,18
family,family_unclassified,solver_default,36,ms,36,-22,-8,0,18,31.75,43.5,98,20.9167,25.6363,17
family,family_unclassified,solver_default,36,mana_per_hit,36,-9.1503,-3.2648,0,3.1613,19.232,25.1634,41.1765,8.4353,12.1328,4.1218
family,family_unclassified,solver_default,36,total_mana,36,100,107.5,146.75,164.5,231.25,239.5,328,182,56.5812,48
family,family_unclassified,solver_default,36,walk_speed,36,-60,-28,-24,-1,9,71,242,8.6667,54.8077,16
family,family_unclassified,solver_default,36,attack_tier,36,-67,-7.5,-3.25,0,0,0,16,-3.4722,11.814,0.5
family,family_unclassified,solver_default,36,attacks_per_second,36,0.51,0.51,0.51,0.83,2.05,3.1,4.3,1.3975,1.1276,0.32
family,family_unclassified,solver_default,36,poison,36,-9480,0,0,0,0,50,29065,673.6944,5631.0653,0
family,family_unclassified,solver_default,36,main_attack_range_pct,36,-39,-19.5,0,0,0,0,144,0.5556,26.4796,0
family,family_unclassified,solver_default,36,main_attack_range_blocks,32,0.8,1,1.88,4,11,26.0615,32.25,7.8027,9.6728,3
family,family_unclassified,solver_default,36,main_attack_dps,36,114.2122,1223.9915,1706.2838,3592.9203,6076.2185,7900.992,16779.1726,4321.8613,3395.1152,2119.3802
family,family_unclassified,solver_default,36,spell_display_avg_max,36,13573.6897,18288.1202,23713.4683,32192.0069,53940.5001,96703.8336,180848.6244,47633.0301,39312.0222,11898.877
family,family_unclassified,solver_default,36,spell_display_avg_sum,36,28472.8314,37164.9332,42961.399,59642.6164,98651.3231,144546.6187,278903.7499,80851.0214,55483.2847,20172.064
family,family_unclassified,solver_default,36,heal_pct,36,-47,-20,-6,0,0,0,74,-0.8889,20.6408,0
family,family_unclassified,solver_default,36,skill_points_assigned,36,131,150,173.5,191.5,196,198.5,200,182.1667,19.3383,6
family_class,family_unclassified:archer,solver_default,8,total_hp,8,13236,14121.5,14754.5,15972.5,18525.75,20583,24398,17031.5,3538.2065,1942
family_class,family_unclassified:archer,solver_default,8,ehp,8,12315.3846,14136.156,19364.5101,25785.2345,37729.8753,45516.6626,55914.4132,29155.5118,14745.4603,10851.593
family_class,family_unclassified:archer,solver_default,8,ehp_no_agi,8,11645.6923,12114.4769,13899.2897,18555.8424,27868.4601,44964.3335,54073.3161,24263.1173,15335.4057,5577.8671
family_class,family_unclassified:archer,solver_default,8,hpr,8,-271.2,-229.76,-53,138.75,512.98,1126.018,1604.3,337.075,637.1868,294.48
family_class,family_unclassified:archer,solver_default,8,ehpr,8,-389.8874,-231.12,-40.7692,208.931,1133.0687,2500.1335,3676.674,797.8664,1386.2244,485.4131
family_class,family_unclassified:archer,solver_default,8,ls,8,-434,-130.2,0,14,313.75,598,759,140.5,367.4857,121
family_class,family_unclassified:archer,solver_default,8,effective_ls,8,-640.0572,-192.0172,0,19.1559,507.0823,707.2857,1091.167,190.9219,513.9959,247.594
family_class,family_unclassified:archer,solver_default,8,mr,8,-7,-0.7,18.5,32.5,46.75,52,59,29.75,22.8645,15
family_class,family_unclassified:archer,solver_default,8,total_mr,8,18,24.3,43.5,57.5,71.75,77,84,54.75,22.8645,15
family_class,family_unclassified:archer,solver_default,8,ms,8,-14,-9.8,-2,9.5,32.25,46.2,63,16.125,26.5407,19
family_class,family_unclassified:archer,solver_default,8,mana_per_hit,8,-9.1503,-3.6556,-0.3252,2.439,15.6863,30.1961,41.1765,9.189,16.6183,6.8596
family_class,family_unclassified:archer,solver_default,8,total_mana,8,136,140.9,149.75,196,236.5,267.1,328,203.375,67.0521,44.5
family_class,family_unclassified:archer,solver_default,8,walk_speed,8,-29,-25.5,-18,-11,0,7.5,25,-8.25,16.8925,11
family_class,family_unclassified:archer,solver_default,8,attack_tier,8,-67,-30.6,-9,-3.5,-1.75,-0.7,0,-12.375,22.5765,3
family_class,family_unclassified:archer,solver_default,8,attacks_per_second,8,0.51,0.51,0.51,0.51,0.895,2.05,2.05,0.895,0.7129,0
family_class,family_unclassified:archer,solver_default,8,poison,8,0,0,0,0,0,2472,8240,1030,2913.2799,0
family_class,family_unclassified:archer,solver_default,8,main_attack_range_pct,8,-19,-10.6,-5.5,0,0,0,0,-3.875,6.7069,0
family_class,family_unclassified:archer,solver_default,8,main_attack_range_blocks,8,5.58,7.911,10.065,11,11,11,11,9.9925,1.9245,0
family_class,family_unclassified:archer,solver_default,8,main_attack_dps,8,1538.5767,1817.9302,2747.9798,4278.3327,6341.7392,8938.4142,11020.8454,4986.4305,3218.3511,1918.009
family_class,family_unclassified:archer,solver_default,8,spell_display_avg_max,8,24610.3606,26585.9162,30246.0317,33653.7461,38514.7758,61009.2769,100213.2623,41446.5366,24480.8577,4592.2976
family_class,family_unclassified:archer,solver_default,8,spell_display_avg_sum,8,58325.9616,62655.2927,68434.8795,88168.8976,94453.6781,111702.0617,151002.9504,88637.2267,28930.1075,12557.9455
family_class,family_unclassified:archer,solver_default,8,heal_pct,8,-47,-18.3,-1.5,0,0,0,0,-6.625,16.4485,0
family_class,family_unclassified:archer,solver_default,8,skill_points_assigned,8,148,155,171.5,187,193.5,195.3,196,180,18.213,8.5
archetype,Sharpshooter,solver_default,6,total_hp,6,13236,13868.5,14859.5,15972.5,17791.25,21391.5,24398,17077.5,3978.4322,1942
archetype,Sharpshooter,solver_default,6,ehp,6,12315.3846,13615.9356,16399.1611,25266.6508,34886.2836,46267.0429,55914.4132,28383.2097,16271.591,10851.593
archetype,Sharpshooter,solver_default,6,ehp_no_agi,6,11645.6923,11980.5385,12843.353,15321.1808,21657.115,38772.2174,54073.3161,22024.6455,16264.5201,3340.6423
archetype,Sharpshooter,solver_default,6,hpr,6,-271.2,-241.6,-159,8.325,286.8825,990.63,1604.3,252.4517,700.3223,249.925
archetype,Sharpshooter,solver_default,6,ehpr,6,-389.8874,-276.4821,-122.3077,16.582,642.3843,2261.0659,3676.674,667.0552,1532.4921,293.0641
archetype,Sharpshooter,solver_default,6,ls,6,0,0,4,129,457.25,644,759,257.6667,321.3687,129
archetype,Sharpshooter,solver_default,6,effective_ls,6,0,0,3.0769,253.7479,530.8709,816.9661,1091.167,356.9046,439.6172,253.7479
archetype,Sharpshooter,solver_default,6,mr,6,-7,12.5,32.25,39.5,48.25,54,59,35.3333,23.1056,8.5
archetype,Sharpshooter,solver_default,6,total_mr,6,18,37.5,57.25,64.5,73.25,79,84,60.3333,23.1056,8.5
archetype,Sharpshooter,solver_default,6,ms,6,-8,-4,0,15,36.75,51,63,20.6667,27.8974,19
archetype,Sharpshooter,solver_default,6,mana_per_hit,6,-1.3008,-0.6504,0,2.439,20.3372,33.3333,41.1765,11.7073,17.5976,3.0894
archetype,Sharpshooter,solver_default,6,total_mana,6,143,147.5,154,196,234.25,238,241,193.8333,46.5936,41.5
archetype,Sharpshooter,solver_default,6,walk_speed,6,-29,-22.5,-14.5,-5,0,12.5,25,-5,18.2866,8
archetype,Sharpshooter,solver_default,6,attack_tier,6,-15,-11,-6.25,-3,-1.25,-0.5,0,-4.8333,5.5648,2.5
archetype,Sharpshooter,solver_default,6,attacks_per_second,6,0.51,0.51,0.51,0.51,1.665,2.05,2.05,1.0233,0.7953,0
archetype,Sharpshooter,solver_default,6,poison,6,0,0,0,0,0,4120,8240,1373.3333,3363.9659,0
archetype,Sharpshooter,solver_default,6,main_attack_range_pct,6,-5,-2.5,0,0,0,0,0,-0.8333,2.0412,0
archetype,Sharpshooter,solver_default,6,main_attack_range_blocks,6,10.45,10.725,11,11,11,11,11,10.9083,0.2245,0
archetype,Sharpshooter,solver_default,6,main_attack_dps,6,1538.5767,1738.1149,2207.762,3569.1197,5360.2909,6909.8074,8045.9437,4072.3473,2480.9123,1831.0048
archetype,Sharpshooter,solver_default,6,spell_display_avg_max,6,24610.3606,26021.4718,28630.4951,33653.7461,36233.6987,40412.3735,44207.5689,33362.5305,6988.9768,4592.2976
archetype,Sharpshooter,solver_default,6,spell_display_avg_sum,6,64510.7203,67126.8264,73232.8776,88168.8976,93897.7428,94588.7267,94858.8237,83294.8169,13260.1168,6419.8291
archetype,Sharpshooter,solver_default,6,heal_pct,6,-47,-23.5,0,0,0,0,0,-7.8333,19.1877,0
archetype,Sharpshooter,solver_default,6,skill_points_assigned,6,148,162,177.5,187,192.75,194,195,181,17.7539,7
archetype_class,Sharpshooter:archer,solver_default,6,total_hp,6,13236,13868.5,14859.5,15972.5,17791.25,21391.5,24398,17077.5,3978.4322,1942
archetype_class,Sharpshooter:archer,solver_default,6,ehp,6,12315.3846,13615.9356,16399.1611,25266.6508,34886.2836,46267.0429,55914.4132,28383.2097,16271.591,10851.593
archetype_class,Sharpshooter:archer,solver_default,6,ehp_no_agi,6,11645.6923,11980.5385,12843.353,15321.1808,21657.115,38772.2174,54073.3161,22024.6455,16264.5201,3340.6423
archetype_class,Sharpshooter:archer,solver_default,6,hpr,6,-271.2,-241.6,-159,8.325,286.8825,990.63,1604.3,252.4517,700.3223,249.925
archetype_class,Sharpshooter:archer,solver_default,6,ehpr,6,-389.8874,-276.4821,-122.3077,16.582,642.3843,2261.0659,3676.674,667.0552,1532.4921,293.0641
archetype_class,Sharpshooter:archer,solver_default,6,ls,6,0,0,4,129,457.25,644,759,257.6667,321.3687,129
archetype_class,Sharpshooter:archer,solver_default,6,effective_ls,6,0,0,3.0769,253.7479,530.8709,816.9661,1091.167,356.9046,439.6172,253.7479
archetype_class,Sharpshooter:archer,solver_default,6,mr,6,-7,12.5,32.25,39.5,48.25,54,59,35.3333,23.1056,8.5
archetype_class,Sharpshooter:archer,solver_default,6,total_mr,6,18,37.5,57.25,64.5,73.25,79,84,60.3333,23.1056,8.5
archetype_class,Sharpshooter:archer,solver_default,6,ms,6,-8,-4,0,15,36.75,51,63,20.6667,27.8974,19
archetype_class,Sharpshooter:archer,solver_default,6,mana_per_hit,6,-1.3008,-0.6504,0,2.439,20.3372,33.3333,41.1765,11.7073,17.5976,3.0894
archetype_class,Sharpshooter:archer,solver_default,6,total_mana,6,143,147.5,154,196,234.25,238,241,193.8333,46.5936,41.5
archetype_class,Sharpshooter:archer,solver_default,6,walk_speed,6,-29,-22.5,-14.5,-5,0,12.5,25,-5,18.2866,8
archetype_class,Sharpshooter:archer,solver_default,6,attack_tier,6,-15,-11,-6.25,-3,-1.25,-0.5,0,-4.8333,5.5648,2.5
archetype_class,Sharpshooter:archer,solver_default,6,attacks_per_second,6,0.51,0.51,0.51,0.51,1.665,2.05,2.05,1.0233,0.7953,0
archetype_class,Sharpshooter:archer,solver_default,6,poison,6,0,0,0,0,0,4120,8240,1373.3333,3363.9659,0
archetype_class,Sharpshooter:archer,solver_default,6,main_attack_range_pct,6,-5,-2.5,0,0,0,0,0,-0.8333,2.0412,0
archetype_class,Sharpshooter:archer,solver_default,6,main_attack_range_blocks,6,10.45,10.725,11,11,11,11,11,10.9083,0.2245,0
archetype_class,Sharpshooter:archer,solver_default,6,main_attack_dps,6,1538.5767,1738.1149,2207.762,3569.1197,5360.2909,6909.8074,8045.9437,4072.3473,2480.9123,1831.0048
archetype_class,Sharpshooter:archer,solver_default,6,spell_display_avg_max,6,24610.3606,26021.4718,28630.4951,33653.7461,36233.6987,40412.3735,44207.5689,33362.5305,6988.9768,4592.2976
archetype_class,Sharpshooter:archer,solver_default,6,spell_display_avg_sum,6,64510.7203,67126.8264,73232.8776,88168.8976,93897.7428,94588.7267,94858.8237,83294.8169,13260.1168,6419.8291
archetype_class,Sharpshooter:archer,solver_default,6,heal_pct,6,-47,-23.5,0,0,0,0,0,-7.8333,19.1877,0
archetype_class,Sharpshooter:archer,solver_default,6,skill_points_assigned,6,148,162,177.5,187,192.75,194,195,181,17.7539,7
class,archer,maximum,11,total_hp,11,12510,13376,14427,15785,17197.5,19210,25110,16396.3636,3495.0782,1650
class,archer,maximum,11,ehp,11,9623.0769,12142.3077,13615.9356,22394.628,35923.5751,41628.2401,57546.1479,26688.5568,15016.2633,10252.3203
class,archer,maximum,11,ehp_no_agi,11,9623.0769,10873.0769,11981.5375,14427.2581,22427.4722,41628.2401,55651.3226,20883.9084,14720.5867,3554.1812
class,archer,maximum,11,hpr,11,-240,-199.02,-167.6,0,386.41,1058.46,1997.75,289.0227,683.6672,199.02
class,archer,maximum,11,ehpr,11,-345.0331,-153.0923,-128.9231,0,749.4719,2293.6922,4578.3679,714.8086,1488.0333,247.8625
class,archer,maximum,11,ls,11,-385,0,40,273,728,1060,1186,394.8182,493.9404,273
class,archer,maximum,11,effective_ls,11,-567.7927,0,55,559.7778,863.8462,1233.4932,1320.8747,469.9726,581.9409,449.7778
class,archer,maximum,11,mr,11,-14,-7,-3,24,39.5,49,59,19.8182,25.7908,24
class,archer,maximum,11,total_mr,11,11,18,22,49,64.5,74,84,44.8182,25.7908,24
class,archer,maximum,11,ms,11,-14,-8,0,26,35.5,63,86,24.8182,30.5477,26
class,archer,maximum,11,mana_per_hit,11,-9.1503,-1.3008,0,2.4806,18.9543,41.1765,56.2092,12.2016,20.3487,3.7814
class,archer,maximum,11,total_mana,11,91,100,134.5,152,233.5,241,328,177.3636,72.3164,52
class,archer,maximum,11,walk_speed,11,-24,-21,-9,0,6,26,257,21.0909,79.4877,11
class,archer,maximum,11,attack_tier,11,-67,-15,-9.5,-3,-0.5,0,2,-9.9091,19.6492,3
class,archer,maximum,11,attacks_per_second,11,0.51,0.51,0.51,0.51,2.05,4.3,4.3,1.4791,1.5212,0
class,archer,maximum,11,poison,11,0,0,0,0,0,8500,9315,1619.5455,3607.8667,0
class,archer,maximum,11,main_attack_range_pct,11,-35,-17,-3,0,0,1,35,-2,16.5288,0
class,archer,maximum,11,main_attack_range_blocks,11,3.9,5.64,7.05,11,11,11,11.11,8.9891,2.6754,0.11
class,archer,maximum,11,main_attack_dps,11,1757.384,2064.4827,3755.6602,6248.1357,11140.1637,15860.1914,16385.1754,7751.0623,5283.7995,4007.8598
